Cantidad Material: 7813
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|6094000000        |             0  COP|             0  UN |             0  UN |
|6094000010        |             0  COP|             0  UN |             0  UN |
|6094000100        |             0  COP|             0  UN |             0  UN |
|6095000000        |             0  COP|             0  UN |             0  UN |
|6097100000        |             0  COP|             0  UN |             0  UN |
|60T3150020        |             0  COP|             0  UN |             0  UN |
|60T3150030        |             0  COP|             0  UN |             0  UN |
|60T3150040        |             0  COP|             0  UN |             0  UN |
|60T3150050        |             0  COP|             0  UN |             0  UN |
|60T5903000        |             0  COP|             0  UN |             0  UN |
|60T5907000        |             0  COP|             0  UN |             0  UN |
|60T5909000        |             0  COP|             0  UN |             0  UN |
|60T7100000        |             0  COP|             0  UN |             0  UN |
|60T7800000        |             0  COP|             0  UN |             0  UN |
|60T8800000        |             0  COP|             0  UN |             0  UN |
|66273PCI02        |             0  COP|             0  UN |             0  UN |
|66273PCI03        |             0  COP|             0  UN |             0  UN |
|66273PCI04        |             0  COP|             0  UN |             0  UN |
|66273PCI05        |             0  COP|             0  UN |             0  UN |
|66273PCI06        |             0  COP|             0  UN |             0  UN |
|66273PCI09        |             0  COP|             0  UN |             0  UN |
|66273PCI11        |             0  COP|             0  UN |             0  UN |
|66273PCI12        |             0  COP|             0  UN |             0  UN |
|66273PCI13        |             0  COP|             0  UN |             0  UN |
|66273PCI14        |             0  COP|             0  UN |             0  UN |
|66273PCI15        |             0  COP|             0  UN |             0  UN |
|66273PCS01        |             0  COP|             0  UN |             0  UN |
|66273PCS03        |             0  COP|             0  UN |             0  UN |
|66273PCS04        |             0  COP|             0  UN |             0  UN |
|66273PCS05        |             0  COP|             0  UN |             0  UN |
|66273PCS06        |             0  COP|             0  UN |             0  UN |
|66273PCS09        |             0  COP|             0  UN |             0  UN |
|66273PCS10        |             0  COP|             0  UN |             0  UN |
|66273PCS11        |             0  COP|             0  UN |             0  UN |
|66273PCS12        |             0  COP|             0  UN |             0  UN |
|66273PCS13        |             0  COP|             0  UN |             0  UN |
|66273PCS14        |             0  COP|             0  UN |             0  UN |
|66273PCS15        |             0  COP|             0  UN |             0  UN |
|7020090000        |             0  COP|             0  UN |             0  UN |
|7020100000        |             0  COP|             0  UN |             0  UN |
|7020170000        |             0  COP|             0  UN |             0  UN |
|7020180000        |             0  COP|             0  UN |             0  UN |
|7020190000        |             0  COP|             0  UN |             0  UN |
|7020200000        |             0  COP|             0  UN |             0  UN |
|7020210000        |             0  COP|             0  UN |             0  UN |
|7020340000        |             0  COP|             0  UN |             0  UN |
|7020450000        |             0  COP|             0  UN |             0  UN |
|7020470000        |             0  COP|             0  UN |             0  UN |
|7050010000        |             0  COP|             0  UN |             0  UN |
|7050050000        |             0  COP|             0  UN |             0  UN |
|7080100000        |             0  COP|             0  UN |             0  UN |
|7080100001        |             0  COP|             0  UN |             0  UN |
|7080100002        |             0  COP|             0  UN |             0  UN |
|7080100003        |             0  COP|             0  UN |             0  UN |
|7080100004        |             0  COP|             0  UN |             0  UN |
|7080100005        |             0  COP|             0  UN |             0  UN |
|7080100006        |             0  COP|             0  UN |             0  UN |
|7080100007        |             0  COP|             0  UN |             0  UN |
|7080100009        |             0  COP|             0  UN |             0  UN |
|7080100010        |             0  COP|             0  UN |             0  UN |
|7080100011        |             0  COP|             0  UN |             0  UN |
|7080100012        |             0  COP|             0  UN |             0  UN |
|7080100013        |             0  COP|             0  UN |             0  UN |
|7080100014        |             0  COP|             0  UN |             0  UN |
|7080100015        |             0  COP|             0  UN |             0  UN |
|7080100016        |             0  COP|             0  UN |             0  UN |
|7080100017        |             0  COP|             0  UN |             0  UN |
|7080100019        |             0  COP|             0  UN |             0  UN |
|7080100020        |             0  COP|             0  UN |             0  UN |
|7080100021        |             0  COP|             0  UN |             0  UN |
|7080100022        |             0  COP|             0  UN |             0  UN |
|7080100023        |             0  COP|             0  UN |             0  UN |
|7080100024        |             0  COP|             0  UN |             0  UN |
|7080100025        |             0  COP|             0  UN |             0  UN |
|7080100026        |             0  COP|             0  UN |             0  UN |
|7080100027        |             0  COP|             0  UN |             0  UN |
|7080100028        |             0  COP|             0  UN |             0  UN |
|7080100029        |             0  COP|             0  UN |             0  UN |
|7080619779        |             0  COP|             0  UN |             0  UN |
|7080800643        |             0  COP|             0  UN |             0  UN |
|7080800647        |             0  COP|             0  UN |             0  UN |
|7080800650        |             0  COP|             0  UN |             0  UN |
|7080800654        |             0  COP|             0  UN |             0  UN |
|7080800655        |             0  COP|             0  UN |             0  UN |
|7080800658        |             0  COP|             0  UN |             0  UN |
|7080800659        |             0  COP|             0  UN |             0  UN |
|7080800664        |             0  COP|             0  UN |             0  UN |
|7080801484        |             0  COP|             0  UN |             0  UN |
|7080810361        |             0  COP|             0  UN |             0  UN |
|7080810362        |             0  COP|             0  UN |             0  UN |
|7080810364        |             0  COP|             0  UN |             0  UN |
|7080810366        |             0  COP|             0  UN |             0  UN |
|7080810367        |             0  COP|             0  UN |             0  UN |
|7080810370        |             0  COP|             0  UN |             0  UN |
|7080810374        |             0  COP|             0  UN |             0  UN |
|7080810377        |             0  COP|             0  UN |             0  UN |
|7080810379        |             0  COP|             0  UN |             0  UN |
|7080810380        |             0  COP|             0  UN |             0  UN |
|7080810383        |             0  COP|             0  UN |             0  UN |
|7080810387        |             0  COP|             0  UN |             0  UN |
|7080820001        |             0  COP|             0  UN |             0  UN |
|7080820002        |             0  COP|             0  UN |             0  UN |
|7080820003        |             0  COP|             0  UN |             0  UN |
|7080820004        |             0  COP|             0  UN |             0  UN |
|7080820005        |             0  COP|             0  UN |             0  UN |
|7080820006        |             0  COP|             0  UN |             0  UN |
|7080820007        |             0  COP|             0  UN |             0  UN |
|7080820008        |             0  COP|             0  UN |             0  UN |
|7080820009        |             0  COP|             0  UN |             0  UN |
|7080820011        |             0  COP|             0  UN |             0  UN |
|7080820164        |             0  COP|             0  UN |             0  UN |
|7080820166        |             0  COP|             0  UN |             0  UN |
|7080820167        |             0  COP|             0  UN |             0  UN |
|7080820168        |             0  COP|             0  UN |             0  UN |
|7080820169        |             0  COP|             0  UN |             0  UN |
|7080820172        |             0  COP|             0  UN |             0  UN |
|7080820174        |             0  COP|             0  UN |             0  UN |
|7080820175        |             0  COP|             0  UN |             0  UN |
|7080820177        |             0  COP|             0  UN |             0  UN |
|7080820178        |             0  COP|             0  UN |             0  UN |
|7080820348        |             0  COP|             0  UN |             0  UN |
|7080820408        |             0  COP|             0  UN |             0  UN |
|7080820409        |             0  COP|             0  UN |             0  UN |
|7080820410        |             0  COP|             0  UN |             0  UN |
|7080820411        |             0  COP|             0  UN |             0  UN |
|7080820412        |             0  COP|             0  UN |             0  UN |
|7080820413        |             0  COP|             0  UN |             0  UN |
|7080820414        |             0  COP|             0  UN |             0  UN |
|7080820415        |             0  COP|             0  UN |             0  UN |
|7080820417        |             0  COP|             0  UN |             0  UN |
|7080820418        |             0  COP|             0  UN |             0  UN |
|7080820419        |             0  COP|             0  UN |             0  UN |
|7080820420        |             0  COP|             0  UN |             0  UN |
|7080820421        |             0  COP|             0  UN |             0  UN |
|7080820422        |             0  COP|             0  UN |             0  UN |
|7080820424        |             0  COP|             0  UN |             0  UN |
|7080830001        |             0  COP|             0  UN |             0  UN |
|7080830002        |             0  COP|             0  UN |             0  UN |
|7080830003        |             0  COP|             0  UN |             0  UN |
|7080830004        |             0  COP|             0  UN |             0  UN |
|7080830005        |             0  COP|             0  UN |             0  UN |
|7080830006        |             0  COP|             0  UN |             0  UN |
|7080830007        |             0  COP|             0  UN |             0  UN |
|7080830008        |             0  COP|             0  UN |             0  UN |
|7080830009        |             0  COP|             0  UN |             0  UN |
|7080830010        |             0  COP|             0  UN |             0  UN |
|7080830011        |             0  COP|             0  UN |             0  UN |
|7080830012        |             0  COP|             0  UN |             0  UN |
|7080830013        |             0  COP|             0  UN |             0  UN |
|7080830014        |             0  COP|             0  UN |             0  UN |
|7080830015        |             0  COP|             0  UN |             0  UN |
|7080830016        |             0  COP|             0  UN |             0  UN |
|7080830017        |             0  COP|             0  UN |             0  UN |
|7080830018        |             0  COP|             0  UN |             0  UN |
|7080830019        |             0  COP|             0  UN |             0  UN |
|7080830020        |             0  COP|             0  UN |             0  UN |
|7080830021        |             0  COP|             0  UN |             0  UN |
|7080830022        |             0  COP|             0  UN |             0  UN |
|7080830023        |             0  COP|             0  UN |             0  UN |
|7080830024        |             0  COP|             0  UN |             0  UN |
|7080830025        |             0  COP|             0  UN |             0  UN |
|7080830026        |             0  COP|             0  UN |             0  UN |
|8945100000        |             0  COP|             0  CA |             0  CA |
|M000000011        |             0  COP|             0  UN |             0  UN |
|M000000022        |             0  COP|             0  UN |             0  UN |
|M000000033        |             0  COP|             0  UN |             0  UN |
|M000000044        |             0  COP|             0  UN |             0  UN |
|M000000099        |             0  COP|             0  UN |             0  UN |
|M000000125        |             0  COP|             0  UN |             0  UN |
|M000000136        |             0  COP|             0  UN |             0  UN |
|M000000158        |             0  COP|             0  UN |             0  UN |
|M000000169        |             0  COP|             0  UN |             0  UN |
|M000000181        |             0  COP|             0  UN |             0  UN |
|M000000192        |             0  COP|             0  UN |             0  UN |
|M000000206        |             0  COP|             0  UN |             0  UN |
|M000000217        |             0  COP|             0  UN |             0  UN |
|M000000228        |             0  COP|             0  UN |             0  UN |
|M000000239        |             0  COP|             0  UN |             0  UN |
|M000000251        |             0  COP|             0  UN |             0  UN |
|M000000262        |             0  COP|             0  UN |             0  UN |
|M000000273        |             0  COP|             0  UN |             0  UN |
|M000000413        |             0  COP|             0  UN |             0  UN |
|M000000424        |             0  COP|             0  UN |             0  UN |
|M000000435        |             0  COP|             0  UN |             0  UN |
|M000000446        |             0  COP|             0  UN |             0  UN |
|M000000457        |             0  COP|             0  UN |             0  UN |
|M000000468        |             0  COP|             0  UN |             0  UN |
|M000000479        |             0  COP|             0  UN |             0  UN |
|M000000480        |             0  COP|             0  UN |             0  UN |
|M000000491        |             0  COP|             0  UN |             0  UN |
|M000000505        |             0  COP|             0  UN |             0  UN |
|M000000527        |             0  COP|             0  UN |             0  UN |
|M000000538        |             0  COP|             0  UN |             0  UN |
|M000000549        |             0  COP|             0  UN |             0  UN |
|M000000550        |             0  COP|             0  UN |             0  UN |
|M000000561        |             0  COP|             0  UN |             0  UN |
|M000000572        |             0  COP|             0  UN |             0  UN |
|M000000583        |             0  COP|             0  UN |             0  UN |
|M000000594        |             0  COP|             0  UN |             0  UN |
|M000000608        |             0  COP|             0  UN |             0  UN |
|M000000619        |             0  COP|             0  UN |             0  UN |
|M000000620        |             0  COP|             0  UN |             0  UN |
|M000000745        |             0  COP|             0  UN |             0  UN |
|M000000756        |             0  COP|             0  UN |             0  UN |
|M000000767        |             0  COP|             0  UN |             0  UN |
|M000000778        |             0  COP|             0  UN |             0  UN |
|M000000790        |             0  COP|             0  UN |             0  UN |
|M000000804        |             0  COP|             0  UN |             0  UN |
|M000000815        |             0  COP|             0  UN |             0  UN |
|M000000826        |             0  COP|             0  UN |             0  UN |
|M000000837        |             0  COP|             0  UN |             0  UN |
|M000000848        |             0  COP|             0  UN |             0  UN |
|M000000859        |             0  COP|             0  UN |             0  UN |
|M000000860        |             0  COP|             0  UN |             0  UN |
|M000000871        |             0  COP|             0  UN |             0  UN |
|M000000882        |             0  COP|             0  UN |             0  UN |
|M000000893        |             0  COP|             0  UN |             0  UN |
|M000000907        |             0  COP|             0  UN |             0  UN |
|M000000918        |             0  COP|             0  UN |             0  UN |
|M000000929        |             0  COP|             0  UN |             0  UN |
|M000000930        |             0  COP|             0  UN |             0  UN |
|M000000941        |             0  COP|             0  UN |             0  UN |
|M000000952        |             0  COP|             0  UN |             0  UN |
|M000000963        |             0  COP|             0  UN |             0  UN |
|M000000974        |             0  COP|             0  UN |             0  UN |
|M000000996        |             0  COP|             0  UN |             0  UN |
|M000001007        |             0  COP|             0  UN |             0  UN |
|M000001018        |             0  COP|             0  UN |             0  UN |
|M000001029        |             0  COP|             0  UN |             0  UN |
|M000001030        |             0  COP|             0  UN |             0  UN |
|M000001041        |             0  COP|             0  UN |             0  UN |
|M000001052        |             0  COP|             0  UN |             0  UN |
|M000001063        |             0  COP|             0  UN |             0  UN |
|M000001074        |             0  COP|             0  UN |             0  UN |
|M000001085        |             0  COP|             0  UN |             0  UN |
|M000001100        |             0  COP|             0  UN |             0  UN |
|M000001111        |             0  COP|             0  UN |             0  UN |
|M000001122        |             0  COP|             0  UN |             0  UN |
|M000001133        |             0  COP|             0  UN |             0  UN |
|M000001144        |             0  COP|             0  UN |             0  UN |
|M000001292        |             0  COP|             0  UN |             0  UN |
|M000001340        |             0  COP|             0  UN |             0  UN |
|M000001373        |             0  COP|             0  UN |             0  UN |
|M000001395        |             0  COP|             0  UN |             0  UN |
|M000001409        |             0  COP|             0  UN |             0  UN |
|M000001410        |             0  COP|             0  UN |             0  UN |
|M000001421        |             0  COP|             0  UN |             0  UN |
|M000001432        |             0  COP|             0  UN |             0  UN |
|M000001443        |             0  COP|             0  UN |             0  UN |
|M000001454        |             0  COP|             0  UN |             0  UN |
|M000001465        |             0  COP|             0  UN |             0  UN |
|M000001487        |             0  COP|             0  UN |             0  UN |
|M000001502        |             0  COP|             0  UN |             0  UN |
|M000001513        |             0  COP|             0  UN |             0  UN |
|M000001524        |             0  COP|             0  UN |             0  UN |
|M000001535        |             0  COP|             0  UN |             0  UN |
|M000001546        |             0  COP|             0  UN |             0  UN |
|M000001591        |             0  COP|             0  UN |             0  UN |
|M000001605        |             0  COP|             0  UN |             0  UN |
|M000001616        |             0  COP|             0  UN |             0  UN |
|M000001627        |             0  COP|             0  UN |             0  UN |
|M000001638        |             0  COP|             0  UN |             0  UN |
|M000001649        |             0  COP|             0  UN |             0  UN |
|M000001720        |             0  COP|             0  UN |             0  UN |
|M000001731        |             0  COP|             0  UN |             0  UN |
|M000001742        |             0  COP|             0  UN |             0  UN |
|M000001753        |             0  COP|             0  UN |             0  UN |
|M000001764        |             0  COP|             0  UN |             0  UN |
|M000001775        |             0  COP|             0  UN |             0  UN |
|M000001786        |             0  COP|             0  UN |             0  UN |
|M000001797        |             0  COP|             0  UN |             0  UN |
|M000001801        |             0  COP|             0  UN |             0  UN |
|M000001812        |             0  COP|             0  UN |             0  UN |
|M000001823        |             0  COP|             0  UN |             0  UN |
|M000001834        |             0  COP|             0  UN |             0  UN |
|M000001845        |             0  COP|             0  UN |             0  UN |
|M000001856        |             0  COP|             0  UN |             0  UN |
|M000001867        |             0  COP|             0  UN |             0  UN |
|M000001878        |             0  COP|             0  UN |             0  UN |
|M000001889        |             0  COP|             0  UN |             0  UN |
|M000001890        |             0  COP|             0  UN |             0  UN |
|M000001904        |             0  COP|             0  UN |             0  UN |
|M000001915        |             0  COP|             0  UN |             0  UN |
|M000001926        |             0  COP|             0  UN |             0  UN |
|M000001937        |             0  COP|             0  UN |             0  UN |
|M000001948        |             0  COP|             0  UN |             0  UN |
|M000001959        |             0  COP|             0  UN |             0  UN |
|M000001960        |             0  COP|             0  UN |             0  UN |
|M000001971        |             0  COP|             0  UN |             0  UN |
|M000001982        |             0  COP|             0  UN |             0  UN |
|M000001993        |             0  COP|             0  UN |             0  UN |
|M000002004        |             0  COP|             0  UN |             0  UN |
|M000002015        |             0  COP|             0  UN |             0  UN |
|M000002026        |             0  COP|             0  UN |             0  UN |
|M000002037        |             0  COP|             0  UN |             0  UN |
|M000002048        |             0  COP|             0  UN |             0  UN |
|M000002059        |             0  COP|             0  UN |             0  UN |
|M000002060        |             0  COP|             0  UN |             0  UN |
|M000002071        |             0  COP|             0  UN |             0  UN |
|M000002082        |             0  COP|             0  UN |             0  UN |
|M000002093        |             0  COP|             0  UN |             0  UN |
|M000002107        |             0  COP|             0  UN |             0  UN |
|M000002118        |             0  COP|             0  UN |             0  UN |
|M000002129        |             0  COP|             0  UN |             0  UN |
|M000002130        |             0  COP|             0  UN |             0  UN |
|M000002141        |             0  COP|             0  UN |             0  UN |
|M000002152        |             0  COP|             0  UN |             0  UN |
|M000002163        |             0  COP|             0  UN |             0  UN |
|M000002174        |             0  COP|             0  UN |             0  UN |
|M000002185        |             0  COP|             0  UN |             0  UN |
|M000002196        |             0  COP|             0  UN |             0  UN |
|M000002200        |             0  COP|             0  UN |             0  UN |
|M000002211        |             0  COP|             0  UN |             0  UN |
|M000002222        |             0  COP|             0  UN |             0  UN |
|M000002233        |             0  COP|             0  UN |             0  UN |
|M000002255        |             0  COP|             0  UN |             0  UN |
|M000002266        |             0  COP|             0  UN |             0  UN |
|M000002277        |             0  COP|             0  UN |             0  UN |
|M000002288        |             0  COP|             0  UN |             0  UN |
|M000002299        |             0  COP|             0  UN |             0  UN |
|M000002303        |             0  COP|             0  UN |             0  UN |
|M000002314        |             0  COP|             0  UN |             0  UN |
|M000002325        |             0  COP|             0  UN |             0  UN |
|M000002336        |             0  COP|             0  UN |             0  UN |
|M000002347        |             0  COP|             0  UN |             0  UN |
|M000002358        |             0  COP|             0  UN |             0  UN |
|M000002369        |             0  COP|             0  UN |             0  UN |
|M000002370        |             0  COP|             0  UN |             0  UN |
|M000002381        |             0  COP|             0  UN |             0  UN |
|M000002392        |             0  COP|             0  UN |             0  UN |
|M000002406        |             0  COP|             0  UN |             0  UN |
|M000002417        |             0  COP|             0  UN |             0  UN |
|M000002428        |             0  COP|             0  UN |             0  UN |
|M000002439        |             0  COP|             0  UN |             0  UN |
|M000002440        |             0  COP|             0  UN |             0  UN |
|M000002451        |             0  COP|             0  UN |             0  UN |
|M000002462        |             0  COP|             0  UN |             0  UN |
|M000002473        |             0  COP|             0  UN |             0  UN |
|M000002484        |             0  COP|             0  UN |             0  UN |
|M000002495        |             0  COP|             0  UN |             0  UN |
|M000002509        |             0  COP|             0  UN |             0  UN |
|M000002510        |             0  COP|             0  UN |             0  UN |
|M000002521        |             0  COP|             0  UN |             0  UN |
|M000002532        |             0  COP|             0  UN |             0  UN |
|M000002554        |             0  COP|             0  UN |             0  UN |
|M000002565        |             0  COP|             0  UN |             0  UN |
|M000002576        |             0  COP|             0  UN |             0  UN |
|M000002587        |             0  COP|             0  UN |             0  UN |
|M000002598        |             0  COP|             0  UN |             0  UN |
|M000002602        |             0  COP|             0  UN |             0  UN |
|M000002613        |             0  COP|             0  UN |             0  UN |
|M000002624        |             0  COP|             0  UN |             0  UN |
|M000002635        |             0  COP|             0  UN |             0  UN |
|M000002646        |             0  COP|             0  UN |             0  UN |
|M000002657        |             0  COP|             0  UN |             0  UN |
|M000002668        |             0  COP|             0  UN |             0  UN |
|M000002679        |             0  COP|             0  UN |             0  UN |
|M000002705        |             0  COP|             0  UN |             0  UN |
|M000002716        |             0  COP|             0  UN |             0  UN |
|M000002727        |             0  COP|             0  UN |             0  UN |
|M000002749        |             0  COP|             0  UN |             0  UN |
|M000002750        |             0  COP|             0  UN |             0  UN |
|M000002772        |             0  COP|             0  UN |             0  UN |
|M000002783        |             0  COP|             0  UN |             0  UN |
|M000002808        |             0  COP|             0  UN |             0  UN |
|M000002819        |             0  COP|             0  UN |             0  UN |
|M000002831        |             0  COP|             0  UN |             0  UN |
|M000002842        |             0  COP|             0  UN |             0  UN |
|M000002864        |             0  COP|             0  UN |             0  UN |
|M000002875        |             0  COP|             0  UN |             0  UN |
|M000002886        |             0  COP|             0  UN |             0  UN |
|M000002923        |             0  COP|             0  UN |             0  UN |
|M000002934        |             0  COP|             0  UN |             0  UN |
|M000003045        |             0  COP|             0  UN |             0  UN |
|M000003056        |             0  COP|             0  UN |             0  UN |
|M000003067        |             0  COP|             0  UN |             0  UN |
|M000003104        |             0  COP|             0  UN |             0  UN |
|M000003137        |             0  COP|             0  UN |             0  UN |
|M000003263        |             0  COP|             0  UN |             0  UN |
|M000003838        |             0  COP|             0  UN |             0  UN |
|M000003850        |             0  COP|             0  UN |             0  UN |
|M000003861        |             0  COP|             0  UN |             0  UN |
|M000003872        |             0  COP|             0  UN |             0  UN |
|M000003964        |             0  COP|             0  UN |             0  UN |
|M000003986        |             0  COP|             0  UN |             0  UN |
|M000004400        |             0  COP|             0  UN |             0  UN |
|M000005153        |             0  COP|             0  UN |             0  UN |
|M000005164        |             0  COP|             0  UN |             0  UN |
|M000005201        |             0  COP|             0  UN |             0  UN |
|M000005212        |             0  COP|             0  UN |             0  UN |
|M000005223        |             0  COP|             0  UN |             0  UN |
|M000005234        |             0  COP|             0  UN |             0  UN |
|M000005256        |             0  COP|             0  UN |             0  UN |
|M000005278        |             0  COP|             0  UN |             0  UN |
|M000005289        |             0  COP|             0  UN |             0  UN |
|M000005290        |             0  COP|             0  UN |             0  UN |
|M000005304        |             0  COP|             0  UN |             0  UN |
|M000005315        |             0  COP|             0  UN |             0  UN |
|M000005326        |             0  COP|             0  UN |             0  UN |
|M000005337        |             0  COP|             0  UN |             0  UN |
|M000005348        |             0  COP|             0  UN |             0  UN |
|M000006530        |             0  COP|             0  UN |             0  UN |
|M000006596        |             0  COP|             0  UN |             0  UN |
|M000007135        |             0  COP|             0  UN |             0  UN |
|M000007146        |             0  COP|             0  UN |             0  UN |
|M000007157        |             0  COP|             0  UN |             0  UN |
|M000007168        |             0  COP|             0  UN |             0  UN |
|M000007179        |             0  COP|             0  UN |             0  UN |
|M000007180        |             0  COP|             0  UN |             0  UN |
|M000007249        |             0  COP|             0  UN |             0  UN |
|M000008006        |             0  COP|             0  UN |             0  UN |
|M000008040        |             0  COP|             0  UN |             0  UN |
|M000008545        |             0  COP|             0  UN |             0  UN |
|M000008590        |             0  COP|             0  UN |             0  UN |
|M000008604        |             0  COP|             0  UN |             0  UN |
|M000008615        |             0  COP|             0  UN |             0  UN |
|M000008626        |             0  COP|             0  UN |             0  UN |
|M000008637        |             0  COP|             0  UN |             0  UN |
|M000008648        |             0  COP|             0  UN |             0  UN |
|M000008659        |             0  COP|             0  UN |             0  UN |
|M000008660        |             0  COP|             0  UN |             0  UN |
|M000008671        |             0  COP|             0  UN |             0  UN |
|M000008682        |             0  COP|             0  UN |             0  UN |
|M000008693        |             0  COP|             0  UN |             0  UN |
|M000008707        |             0  COP|             0  UN |             0  UN |
|M000008718        |             0  COP|             0  UN |             0  UN |
|M000008729        |             0  COP|             0  UN |             0  UN |
|M000008730        |             0  COP|             0  UN |             0  UN |
|M000008741        |             0  COP|             0  UN |             0  UN |
|M000008752        |             0  COP|             0  UN |             0  UN |
|M000008763        |             0  COP|             0  UN |             0  UN |
|M000008774        |             0  COP|             0  UN |             0  UN |
|M000008785        |             0  COP|             0  UN |             0  UN |
|M000008796        |             0  COP|             0  UN |             0  UN |
|M000008800        |             0  COP|             0  UN |             0  UN |
|M000008811        |             0  COP|             0  UN |             0  UN |
|M000008822        |             0  COP|             0  UN |             0  UN |
|M000008833        |             0  COP|             0  UN |             0  UN |
|M000008844        |             0  COP|             0  UN |             0  UN |
|M000008855        |             0  COP|             0  UN |             0  UN |
|M000008866        |             0  COP|             0  UN |             0  UN |
|M000008877        |             0  COP|             0  UN |             0  UN |
|M000008936        |             0  COP|             0  UN |             0  UN |
|M000009047        |             0  COP|             0  UN |             0  UN |
|M000009069        |             0  COP|             0  UN |             0  UN |
|M000009070        |             0  COP|             0  UN |             0  UN |
|M000009081        |             0  COP|             0  UN |             0  UN |
|M000009313        |             0  COP|             0  UN |             0  UN |
|M000009324        |             0  COP|             0  UN |             0  UN |
|M000009335        |             0  COP|             0  UN |             0  UN |
|M000009346        |             0  COP|             0  UN |             0  UN |
|M000009357        |             0  COP|             0  UN |             0  UN |
|M000009782        |             0  COP|             0  UN |             0  UN |
|M000009793        |             0  COP|             0  UN |             0  UN |
|M000009807        |             0  COP|             0  UN |             0  UN |
|M000009818        |             0  COP|             0  UN |             0  UN |
|M000009863        |             0  COP|             0  UN |             0  UN |
|M000009874        |             0  COP|             0  UN |             0  UN |
|M000011073        |             0  COP|             0  UN |             0  UN |
|M000011095        |             0  COP|             0  UN |             0  UN |
|M000011420        |             0  COP|             0  UN |             0  UN |
|M000011431        |             0  COP|             0  UN |             0  UN |
|M000011844        |             0  COP|             0  UN |             0  UN |
|M000011855        |             0  COP|             0  UN |             0  UN |
|M000012830        |             0  COP|             0  UN |             0  UN |
|M000014030        |             0  COP|             0  UN |             0  UN |
|P1SACHET00        |             0  COP|             0  UN |             0  UN |
|P200859071        |             0  COP|             0  UN |             0  UN |
|PB0001134         |             0  COP|             0  UN |             0  UN |
|PB0001135         |             0  COP|             0  UN |             0  UN |
|PB0001136         |             0  COP|             0  UN |             0  UN |
|PB0001137         |             0  COP|             0  UN |             0  UN |
|PB0001193         |             0  COP|             0  UN |             0  UN |
|PB0001706         |             0  COP|             0  UN |             0  UN |
|PB0001707         |             0  COP|             0  UN |             0  UN |
|PB0001708         |             0  COP|             0  UN |             0  UN |
|PB0001768         |             0  COP|             0  UN |             0  UN |
|PB0001769         |             0  COP|             0  UN |             0  UN |
|PB0001770         |             0  COP|             0  UN |             0  UN |
|PB0001771         |             0  COP|             0  UN |             0  UN |
|PB0001772         |             0  COP|             0  UN |             0  UN |
|PB0001773         |             0  COP|             0  UN |             0  UN |
|PB0001774         |             0  COP|             0  UN |             0  UN |
|PB0001775         |             0  COP|             0  UN |             0  UN |
|PB0001779         |             0  COP|             0  UN |             0  UN |
|PB0001812         |             0  COP|             0  UN |             0  UN |
|PB0001813         |             0  COP|             0  UN |             0  UN |
|PB0001815         |             0  COP|             0  UN |             0  UN |
|PB0001819         |             0  COP|             0  UN |             0  UN |
|PB0001843         |             0  COP|             0  UN |             0  UN |
|PB0001846         |             0  COP|             0  UN |             0  UN |
|PB0001847         |             0  COP|             0  UN |             0  UN |
|PB0002020         |             0  COP|             0  UN |             0  UN |
|PB0002053         |             0  COP|             0  CA |             0  CA |
|PB0002055         |             0  COP|             0  CA |             0  CA |
|PB0002056         |             0  COP|             0  CA |             0  CA |
|PB0002058         |             0  COP|             0  CA |             0  CA |
|PB0002059         |             0  COP|             0  CA |             0  CA |
|PB0002060         |             0  COP|             0  CA |             0  CA |
|PB0002071         |             0  COP|             0  CA |             0  CA |
|PB0002072         |             0  COP|             0  CA |             0  CA |
|PB0002073         |             0  COP|             0  CA |             0  CA |
|PB0002074         |             0  COP|             0  CA |             0  CA |
|PB0002077         |             0  COP|             0  UN |             0  UN |
|PB0002078         |             0  COP|             0  UN |             0  UN |
|PB0002079         |             0  COP|             0  UN |             0  UN |
|PB0002080         |             0  COP|             0  UN |             0  UN |
|PB0002167         |             0  COP|             0  UN |             0  UN |
|PB0002168         |             0  COP|             0  UN |             0  UN |
|PB0002169         |             0  COP|             0  UN |             0  UN |
|PB0002259         |             0  COP|             0  UN |             0  UN |
|PB0002260         |             0  COP|             0  UN |             0  UN |
|PB0002490         |             0  COP|             0  UN |             0  UN |
|PB0002563         |             0  COP|             0  UN |             0  UN |
|PB0002564         |             0  COP|             0  UN |             0  UN |
|PB0002691         |             0  COP|             0  UN |             0  UN |
|PB0002755         |             0  COP|             0  UN |             0  UN |
|PB0002756         |             0  COP|             0  UN |             0  UN |
|PB0002757         |             0  COP|             0  UN |             0  UN |
|PB0002983         |             0  COP|             0  UN |             0  UN |
|PB0002986         |             0  COP|             0  UN |             0  UN |
|PB0003057         |             0  COP|             0  UN |             0  UN |
|PB0003058         |             0  COP|             0  UN |             0  UN |
|PB0003059         |             0  COP|             0  UN |             0  UN |
|PB0003060         |             0  COP|             0  UN |             0  UN |
|PB0003061         |             0  COP|             0  UN |             0  UN |
|PB0003062         |             0  COP|             0  UN |             0  UN |
|PB0003063         |             0  COP|             0  UN |             0  UN |
|PB0003064         |             0  COP|             0  UN |             0  UN |
|PB0003065         |             0  COP|             0  UN |             0  UN |
|PB0003202         |             0  COP|             0  UN |             0  UN |
