Cantidad Material: 8709
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
--------------------------------------------------------------------------------
|Total             | 7,226,638,763  COP| 1,466,348.000  ***|         0.000  ***|
|3002370080        |             0  COP|             0  UN |             0  UN |
|3002370090        |             0  COP|             0  UN |             0  UN |
|3002370100        |             0  COP|             0  UN |             0  UN |
|3002371010        |             0  COP|             0  UN |             0  UN |
|3002371070        |             0  COP|             0  UN |             0  UN |
|3002371080        |             0  COP|             0  UN |             0  UN |
|3002371090        |             0  COP|             0  UN |             0  UN |
|3002371100        |             0  COP|             0  UN |             0  UN |
|3002371150        |             0  COP|             0  UN |             0  UN |
|3002372070        |             0  COP|             0  UN |             0  UN |
|3002372080        |             0  COP|             0  UN |             0  UN |
|3002372090        |             0  COP|             0  UN |             0  UN |
|3002400010        |             0  COP|             0  UN |             0  UN |
|3002400040        |             0  COP|             0  UN |             0  UN |
|3002400050        |             0  COP|             0  UN |             0  UN |
|3002400060        |             0  COP|             0  UN |             0  UN |
|3002400080        |             0  COP|             0  UN |             0  UN |
|3002400090        |             0  COP|             0  UN |             0  UN |
|3002401050        |             0  COP|             0  UN |             0  UN |
|3002401060        |             0  COP|             0  UN |             0  UN |
|3002401070        |             0  COP|             0  UN |             0  UN |
|3002401080        |             0  COP|             0  UN |             0  UN |
|3002401090        |             0  COP|             0  UN |             0  UN |
|3002470010        |        27,353  COP|            10  UN |             0  UN |
|3002470030        |             0  COP|             0  UN |             0  UN |
|3002470050        |       156,073  COP|            55  UN |             0  UN |
|3002470060        |        55,891  COP|            23  UN |             0  UN |
|3002470070        |       168,037  COP|            64  UN |             0  UN |
|3002520010        |    10,545,036  COP|         1,966  UN |             0  UN |
|3002520020        |    15,375,874  COP|         2,888  UN |             0  UN |
|3002520050        |    15,157,302  COP|         2,843  UN |             0  UN |
|3002650020        |       274,525  COP|            54  UN |             0  UN |
|3002650050        |             0  COP|             0  UN |             0  UN |
|3002650070        |    10,343,767  COP|         1,503  UN |             0  UN |
|3002650130        |             0  COP|             0  UN |             0  UN |
|3002650160        |             0  COP|             0  UN |             0  UN |
|3002650170        |             0  COP|             0  UN |             0  UN |
|3002651020        |             0  COP|             0  UN |             0  UN |
|3002651050        |             0  COP|             0  UN |             0  UN |
|3002651070        |             0  COP|             0  UN |             0  UN |
|3002651130        |             0  COP|             0  UN |             0  UN |
|3002651160        |             0  COP|             0  UN |             0  UN |
|3002651170        |             0  COP|             0  UN |             0  UN |
|3002720020        |     3,864,575  COP|         1,283  UN |             0  UN |
|3002720030        |             0  COP|             0  UN |             0  UN |
|3002720040        |     4,042,387  COP|         1,156  UN |             0  UN |
|3004030050        |             0  COP|             0  UN |             0  UN |
|3004030490        |             0  COP|             0  UN |             0  UN |
|3004030550        |     3,178,861  COP|           620  UN |             0  UN |
|3004030600        |    11,886,687  COP|         2,563  UN |             0  UN |
|3004030610        |     7,959,109  COP|         1,585  UN |             0  UN |
|3004030620        |     7,194,267  COP|         1,502  UN |             0  UN |
|3004030750        |     4,387,791  COP|           912  UN |             0  UN |
|3004290020        |             0  COP|             0  UN |             0  UN |
|3004290120        |     5,845,227  COP|         1,611  UN |             0  UN |
|3004290200        |     6,667,868  COP|         1,923  UN |             0  UN |
|3004290210        |     3,790,138  COP|         1,048  UN |             0  UN |
|3004290220        |             0  COP|             0  UN |             0  UN |
|3004290230        |             0  COP|             0  UN |             0  UN |
|3004290240        |             0  COP|             0  UN |             0  UN |
|3004290260        |             0  COP|             0  UN |             0  UN |
|3004290300        |     3,559,171  COP|           956  UN |             0  UN |
|3004290350        |     6,619,642  COP|         2,214  UN |             0  UN |
|3004290360        |     5,948,816  COP|         1,561  UN |             0  UN |
|3004290420        |             0  COP|             0  UN |             0  UN |
|3004290460        |             0  COP|             0  UN |             0  UN |
|3004290720        |             0  COP|             0  UN |             0  UN |
|3004290740        |             0  COP|             0  UN |             0  UN |
|3004290750        |             0  COP|             0  UN |             0  UN |
|3004290780        |             0  COP|             0  UN |             0  UN |
|3004290790        |             0  COP|             0  UN |             0  UN |
|3004290840        |             0  COP|             0  UN |             0  UN |
|3004290850        |             0  COP|             0  UN |             0  UN |
|3004291120        |             0  COP|             0  UN |             0  UN |
|3004291200        |             0  COP|             0  UN |             0  UN |
|3004291210        |             0  COP|             0  UN |             0  UN |
|3004291220        |             0  COP|             0  UN |             0  UN |
|3004291230        |             0  COP|             0  UN |             0  UN |
|3004291260        |             0  COP|             0  UN |             0  UN |
|3004291300        |             0  COP|             0  UN |             0  UN |
|3004291350        |             0  COP|             0  UN |             0  UN |
|3004291360        |         2,953  COP|             1  UN |             0  UN |
|3004291420        |             0  COP|             0  UN |             0  UN |
|3004291460        |             0  COP|             0  UN |             0  UN |
|3004291740        |             0  COP|             0  UN |             0  UN |
|3004292120        |             0  COP|             0  UN |             0  UN |
|3004292210        |             0  COP|             0  UN |             0  UN |
|3004292230        |             0  COP|             0  UN |             0  UN |
|3004292260        |             0  COP|             0  UN |             0  UN |
|3004292300        |             0  COP|             0  UN |             0  UN |
|3004292350        |             0  COP|             0  UN |             0  UN |
|3004292360        |             0  COP|             0  UN |             0  UN |
|3004292420        |             0  COP|             0  UN |             0  UN |
|3004970040        |             0  COP|             0  UN |             0  UN |
|3004970110        |             0  COP|             0  UN |             0  UN |
|3004970130        |             0  COP|             0  UN |             0  UN |
|3004979980        |             0  COP|             0  UN |             0  UN |
|3004980010        |             0  COP|             0  UN |             0  UN |
|3004980020        |             0  COP|             0  UN |             0  UN |
|3004980030        |             0  COP|             0  UN |             0  UN |
|3004980040        |             0  COP|             0  UN |             0  UN |
|3004980050        |             0  COP|             0  UN |             0  UN |
|3004980060        |             0  COP|             0  UN |             0  UN |
|3004980070        |             0  COP|             0  UN |             0  UN |
|3004990010        |             0  COP|             0  UN |             0  UN |
|3004990020        |             0  COP|             0  UN |             0  UN |
|3004990030        |             0  COP|             0  UN |             0  UN |
|3004990040        |             0  COP|             0  UN |             0  UN |
|3004990050        |             0  COP|             0  UN |             0  UN |
|3004990060        |             0  COP|             0  UN |             0  UN |
|3004990070        |             0  COP|             0  UN |             0  UN |
|3033860200        |             0  COP|             0  UN |             0  UN |
|323501MEX0        |             0  COP|             0  UN |             0  UN |
|323502MEX0        |             0  COP|             0  UN |             0  UN |
|323503MEX0        |             0  COP|             0  UN |             0  UN |
|323504MEX0        |     9,969,852  COP|         2,011  UN |             0  UN |
|323505MEX0        |     2,766,044  COP|           547  UN |             0  UN |
|323506MEX0        |             0  COP|             0  UN |             0  UN |
|323507MEX0        |             0  COP|             0  UN |             0  UN |
|323508MEX0        |             0  COP|             0  UN |             0  UN |
|323509MEX0        |             0  COP|             0  UN |             0  UN |
|323701MEX0        |             0  COP|             0  UN |             0  UN |
|323702MEX0        |             0  COP|             0  UN |             0  UN |
|323703MEX0        |             0  COP|             0  UN |             0  UN |
|323705MEX0        |             0  COP|             0  UN |             0  UN |
|323707MEX0        |             0  COP|             0  UN |             0  UN |
|324002MEX0        |             0  COP|             0  UN |             0  UN |
|324004MEX0        |             0  COP|             0  UN |             0  UN |
|324005MEX0        |             0  COP|             0  UN |             0  UN |
|324006MEX0        |             0  COP|             0  UN |             0  UN |
|324008MEX0        |             0  COP|             0  UN |             0  UN |
|324009MEX0        |             0  COP|             0  UN |             0  UN |
|324701MEX0        |             0  COP|             0  UN |             0  UN |
|324702MEX0        |             0  COP|             0  UN |             0  UN |
|324703MEX0        |             0  COP|             0  UN |             0  UN |
|324704MEX0        |             0  COP|             0  UN |             0  UN |
|324705MEX0        |             0  COP|             0  UN |             0  UN |
|324706MEX0        |             0  COP|             0  UN |             0  UN |
|324707MEX0        |             0  COP|             0  UN |             0  UN |
|324708MEX0        |        37,040  COP|            19  UN |             0  UN |
|325201MEX0        |             0  COP|             0  UN |             0  UN |
|325202MEX0        |             0  COP|             0  UN |             0  UN |
|325203MEX0        |             0  COP|             0  UN |             0  UN |
|325204MEX0        |             0  COP|             0  UN |             0  UN |
|325205MEX0        |             0  COP|             0  UN |             0  UN |
|326504MEX0        |             0  COP|             0  UN |             0  UN |
|326505MEX0        |             0  COP|             0  UN |             0  UN |
|326507BLIS        |             0  COP|             0  UN |             0  UN |
|326507MEX0        |             0  COP|             0  UN |             0  UN |
|326508MEX0        |             0  COP|             0  UN |             0  UN |
|326509MEX0        |             0  COP|             0  UN |             0  UN |
|326510MEX0        |             0  COP|             0  UN |             0  UN |
|326511MEX0        |             0  COP|             0  UN |             0  UN |
|326512MEX0        |             0  COP|             0  UN |             0  UN |
|326518BLIS        |             0  COP|             0  UN |             0  UN |
|326518MEX0        |     6,767,163  COP|           949  UN |             0  UN |
|326519MEX0        |     8,224,170  COP|         1,142  UN |             0  UN |
|326520BLIS        |             0  COP|             0  UN |             0  UN |
|326520MEX0        |       587,434  COP|           106  UN |             0  UN |
|326521MEX0        |             0  COP|             0  UN |             0  UN |
|327202MEX0        |             0  COP|             0  UN |             0  UN |
|327203MEX0        |         2,818  COP|             1  UN |             0  UN |
|340305MEX0        |             0  COP|             0  UN |             0  UN |
|340349MEX0        |             0  COP|             0  UN |             0  UN |
|340355MEX0        |             0  COP|             0  UN |             0  UN |
|340361MEX0        |             0  COP|             0  UN |             0  UN |
|340362MEX0        |             0  COP|             0  UN |             0  UN |
|342912MEX0        |             0  COP|             0  UN |             0  UN |
|342920MEX0        |             0  COP|             0  UN |             0  UN |
|342921MEX0        |             0  COP|             0  UN |             0  UN |
|342923MEX0        |             0  COP|             0  UN |             0  UN |
|342926MEX0        |             0  COP|             0  UN |             0  UN |
|342930MEX0        |             0  COP|             0  UN |             0  UN |
|342935MEX0        |             0  COP|             0  UN |             0  UN |
|342936MEX0        |             0  COP|             0  UN |             0  UN |
|342938MEX0        |             0  COP|             0  UN |             0  UN |
|342946MEX0        |             0  COP|             0  UN |             0  UN |
|342973MEX0        |             0  COP|             0  UN |             0  UN |
|342978MEX0        |             0  COP|             0  UN |             0  UN |
|3497010MEX        |             0  COP|             0  UN |             0  UN |
|349708MEX0        |             0  COP|             0  UN |             0  UN |
|349709MEX0        |             0  COP|             0  UN |             0  UN |
|3497100MEX        |             0  COP|             0  UN |             0  UN |
|349713MEX0        |             0  COP|             0  UN |             0  UN |
|3497800MEX        |             0  COP|             0  UN |             0  UN |
|349801MEX0        |             0  COP|             0  UN |             0  UN |
|349803MEX0        |             0  COP|             0  UN |             0  UN |
|349804MEX0        |             0  COP|             0  UN |             0  UN |
|349805MEX0        |             0  COP|             0  UN |             0  UN |
|349901MEX0        |             0  COP|             0  UN |             0  UN |
|349902MEX0        |             0  COP|             0  UN |             0  UN |
|349903MEX0        |             0  COP|             0  UN |             0  UN |
|349904MEX0        |             0  COP|             0  UN |             0  UN |
|349905MEX0        |             0  COP|             0  UN |             0  UN |
|353501MEX0        |             0  COP|             0  UN |             0  UN |
|353502MEX0        |             0  COP|             0  UN |             0  UN |
|4010000000        |             0  COP|             0  UN |             0  UN |
|4033000000        |             0  COP|             0  UN |             0  UN |
|4033000010        |             0  COP|             0  UN |             0  UN |
|4033000130        |             0  COP|             0  UN |             0  UN |
|4033000140        |             0  COP|             0  UN |             0  UN |
|4033270000        |             0  COP|             0  UN |             0  UN |
|4033290000        |             0  COP|             0  UN |             0  UN |
|4033450000        |             0  COP|             0  UN |             0  UN |
|4033454000        |             0  COP|             0  UN |             0  UN |
|4033460000        |             0  COP|             0  UN |             0  UN |
|4033580000        |             0  COP|             0  UN |             0  UN |
|4033581000        |             0  COP|             0  UN |             0  UN |
|4033582000        |             0  COP|             0  UN |             0  UN |
|4033583000        |             0  COP|             0  UN |             0  UN |
|4033590000        |             0  COP|             0  UN |             0  UN |
|4033600000        |             0  COP|             0  UN |             0  UN |
|4033610000        |             0  COP|             0  UN |             0  UN |
|4033631000        |             0  COP|             0  UN |             0  UN |
|4033650005        |             0  COP|             0  UN |             0  UN |
|4033741000        |             0  COP|             0  UN |             0  UN |
|4033752000        |             0  COP|             0  UN |             0  UN |
|4033752100        |             0  COP|             0  UN |             0  UN |
|4033752200        |             0  COP|             0  UN |             0  UN |
|4033770000        |             0  COP|             0  UN |             0  UN |
|4033864101        |             0  COP|             0  UN |             0  UN |
|4033870000        |             0  COP|             0  UN |             0  UN |
|4033910000        |             0  COP|             0  UN |             0  UN |
|4033910001        |             0  COP|             0  UN |             0  UN |
|4033920000        |             0  COP|             0  UN |             0  UN |
|4033930000        |             0  COP|             0  UN |             0  UN |
|4033950000        |             0  COP|             0  UN |             0  UN |
|4033960000        |             0  COP|             0  UN |             0  UN |
|4033962000        |             0  COP|             0  UN |             0  UN |
|4033963000        |             0  COP|             0  UN |             0  UN |
|4033964000        |             0  COP|             0  UN |             0  UN |
|4033970000        |             0  COP|             0  UN |             0  UN |
|4033980000        |             0  COP|             0  UN |             0  UN |
|4033990000        |             0  COP|             0  UN |             0  UN |
|4033991000        |             0  COP|             0  UN |             0  UN |
|4033992000        |             0  COP|             0  UN |             0  UN |
|4034000009        |             0  COP|             0  UN |             0  UN |
|4034010001        |             0  COP|             0  UN |             0  UN |
|4034040000        |             0  COP|             0  UN |             0  UN |
|4034050000        |             0  COP|             0  UN |             0  UN |
|4034122000        |             0  COP|             0  UN |             0  UN |
|4034122400        |             0  COP|             0  UN |             0  UN |
|4034122500        |             0  COP|             0  UN |             0  UN |
|4041000000        |             0  COP|             0  UN |             0  UN |
|4202300543        |             0  COP|             0  UN |             0  UN |
|4202500543        |             0  COP|             0  UN |             0  UN |
|5000000056        |             0  COP|             0  UN |             0  UN |
|5000000057        |             0  COP|             0  UN |             0  UN |
|5000000058        |             0  COP|             0  UN |             0  UN |
|5000000064        |             0  COP|             0  UN |             0  UN |
|5000000065        |             0  COP|             0  UN |             0  UN |
|5000000066        |             0  COP|             0  UN |             0  UN |
|5000000067        |             0  COP|             0  UN |             0  UN |
|5000000068        |             0  COP|             0  UN |             0  UN |
|5000000069        |             0  COP|             0  UN |             0  UN |
|5000000070        |             0  COP|             0  UN |             0  UN |
|5000000071        |             0  COP|             0  UN |             0  UN |
|5000000072        |             0  COP|             0  UN |             0  UN |
|5000000073        |             0  COP|             0  UN |             0  UN |
|5000000074        |             0  COP|             0  UN |             0  UN |
|5000000075        |             0  COP|             0  UN |             0  UN |
|5000000076        |             0  COP|             0  UN |             0  UN |
|5000000077        |             0  COP|             0  UN |             0  UN |
|5000000078        |             0  COP|             0  UN |             0  UN |
|5000000079        |             0  COP|             0  UN |             0  UN |
|5000000080        |             0  COP|             0  UN |             0  UN |
|5000000081        |             0  COP|             0  UN |             0  UN |
|5000000082        |             0  COP|             0  UN |             0  UN |
|5000000083        |             0  COP|             0  UN |             0  UN |
|5000000084        |             0  COP|             0  UN |             0  UN |
|5000000085        |             0  COP|             0  UN |             0  UN |
|5000000094        |             0  COP|             0  UN |             0  UN |
|5000000095        |             0  COP|             0  UN |             0  UN |
|5000000096        |             0  COP|             0  UN |             0  UN |
|5000000098        |             0  COP|             0  UN |             0  UN |
|5000000099        |             0  COP|             0  UN |             0  UN |
|5000000100        |             0  COP|             0  UN |             0  UN |
|5000000101        |             0  COP|             0  UN |             0  UN |
|5000000102        |             0  COP|             0  UN |             0  UN |
|5000000103        |             0  COP|             0  UN |             0  UN |
|5000000104        |             0  COP|             0  UN |             0  UN |
|5000000105        |             0  COP|             0  UN |             0  UN |
|5000000106        |             0  COP|             0  UN |             0  UN |
|5000000107        |             0  COP|             0  UN |             0  UN |
|5000000108        |             0  COP|             0  UN |             0  UN |
|5000000109        |             0  COP|             0  UN |             0  UN |
|5000000110        |             0  COP|             0  UN |             0  UN |
|5000000111        |             0  COP|             0  UN |             0  UN |
|5000000112        |             0  COP|             0  UN |             0  UN |
|5000000113        |             0  COP|             0  UN |             0  UN |
|5000000114        |             0  COP|             0  UN |             0  UN |
|5000000115        |             0  COP|             0  UN |             0  UN |
|5000000116        |             0  COP|             0  UN |             0  UN |
|5000000117        |             0  COP|             0  UN |             0  UN |
|5000000118        |             0  COP|             0  UN |             0  UN |
|5000000119        |             0  COP|             0  UN |             0  UN |
|5000000120        |             0  COP|             0  UN |             0  UN |
|5000000121        |             0  COP|             0  UN |             0  UN |
|5000000122        |             0  COP|             0  UN |             0  UN |
|5000000123        |             0  COP|             0  UN |             0  UN |
|5000000124        |             0  COP|             0  UN |             0  UN |
|5000000125        |             0  COP|             0  UN |             0  UN |
|5000000126        |             0  COP|             0  UN |             0  UN |
|5000000127        |             0  COP|             0  UN |             0  UN |
|5000000128        |             0  COP|             0  UN |             0  UN |
|5000000129        |             0  COP|             0  UN |             0  UN |
|5000000130        |             0  COP|             0  UN |             0  UN |
|5000000131        |             0  COP|             0  UN |             0  UN |
|5000000132        |             0  COP|             0  UN |             0  UN |
|5000000135        |             0  COP|             0  UN |             0  UN |
|5000000136        |             0  COP|             0  UN |             0  UN |
|5000000137        |             0  COP|             0  UN |             0  UN |
|5000000138        |             0  COP|             0  UN |             0  UN |
|5000000139        |             0  COP|             0  UN |             0  UN |
|5000000140        |             0  COP|             0  UN |             0  UN |
|5000000141        |             0  COP|             0  UN |             0  UN |
|5000000142        |             0  COP|             0  UN |             0  UN |
|5000000143        |             0  COP|             0  UN |             0  UN |
|5000000144        |             0  COP|             0  UN |             0  UN |
|5000000145        |             0  COP|             0  UN |             0  UN |
|5000000146        |             0  COP|             0  UN |             0  UN |
|5000000147        |             0  COP|             0  UN |             0  UN |
|5000000148        |             0  COP|             0  UN |             0  UN |
|5000000149        |             0  COP|             0  UN |             0  UN |
|5000000150        |             0  COP|             0  UN |             0  UN |
|5000000151        |             0  COP|             0  UN |             0  UN |
|5000000152        |             0  COP|             0  UN |             0  UN |
|5000000153        |             0  COP|             0  UN |             0  UN |
|5000000154        |             0  COP|             0  UN |             0  UN |
|5000000155        |             0  COP|             0  UN |             0  UN |
|5000000156        |             0  COP|             0  UN |             0  UN |
|5000000157        |             0  COP|             0  UN |             0  UN |
|5000000158        |             0  COP|             0  UN |             0  UN |
|5000000159        |             0  COP|             0  UN |             0  UN |
|5000000160        |             0  COP|             0  UN |             0  UN |
|5000000161        |             0  COP|             0  UN |             0  UN |
|5000000162        |             0  COP|             0  UN |             0  UN |
|5000000163        |             0  COP|             0  UN |             0  UN |
|5000000164        |             0  COP|             0  UN |             0  UN |
|5000000165        |             0  COP|             0  UN |             0  UN |
|5000000166        |             0  COP|             0  UN |             0  UN |
|5000000167        |             0  COP|             0  UN |             0  UN |
|5000000168        |             0  COP|             0  UN |             0  UN |
|5000000169        |             0  COP|             0  UN |             0  UN |
|5000000170        |             0  COP|             0  UN |             0  UN |
|5000000171        |             0  COP|             0  UN |             0  UN |
|5000000172        |             0  COP|             0  UN |             0  UN |
|5000000173        |             0  COP|             0  UN |             0  UN |
|5000000174        |             0  COP|             0  UN |             0  UN |
|5000000175        |             0  COP|             0  UN |             0  UN |
|5000000176        |             0  COP|             0  UN |             0  UN |
|5000000177        |             0  COP|             0  UN |             0  UN |
|5000000178        |             0  COP|             0  UN |             0  UN |
|5000000233        |             0  COP|             0  UN |             0  UN |
|5000000234        |             0  COP|             0  UN |             0  UN |
|5000000235        |             0  COP|             0  UN |             0  UN |
|5000000236        |             0  COP|             0  UN |             0  UN |
|5000000244        |             0  COP|             0  UN |             0  UN |
|5000000245        |             0  COP|             0  UN |             0  UN |
|5000000248        |             0  COP|             0  UN |             0  UN |
|5000000251        |             0  COP|             0  UN |             0  UN |
|5000000252        |             0  COP|             0  UN |             0  UN |
|5000000254        |             0  COP|             0  UN |             0  UN |
|5000000255        |             0  COP|             0  UN |             0  UN |
|5000000256        |             0  COP|             0  UN |             0  UN |
|5000000302        |             0  COP|             0  UN |             0  UN |
|5000000303        |             0  COP|             0  UN |             0  UN |
|5000000304        |             0  COP|             0  UN |             0  UN |
|5000000305        |             0  COP|             0  UN |             0  UN |
|5000000306        |             0  COP|             0  UN |             0  UN |
|5000000307        |             0  COP|             0  UN |             0  UN |
|5000000308        |             0  COP|             0  UN |             0  UN |
|5000000309        |             0  COP|             0  UN |             0  UN |
|5000000310        |             0  COP|             0  UN |             0  UN |
|5000000316        |             0  COP|             0  UN |             0  UN |
|5000000325        |             0  COP|             0  UN |             0  UN |
|5000000326        |             0  COP|             0  UN |             0  UN |
|6002630020        |             0  COP|             0  UN |             0  UN |
|6002630030        |             0  COP|             0  UN |             0  UN |
|6002630040        |             0  COP|             0  UN |             0  UN |
|6002630050        |             0  COP|             0  UN |             0  UN |
|6002640020        |             0  COP|             0  UN |             0  UN |
|6002660010        |             0  COP|             0  UN |             0  UN |
|6002660020        |             0  COP|             0  UN |             0  UN |
|6002660030        |             0  COP|             0  UN |             0  UN |
|6002660040        |             0  COP|             0  UN |             0  UN |
|6002660050        |             0  COP|             0  UN |             0  UN |
|6002660060        |             0  COP|             0  UN |             0  UN |
|6002660070        |             0  COP|             0  UN |             0  UN |
|6002660080        |             0  COP|             0  UN |             0  UN |
|6002660090        |             0  COP|             0  UN |             0  UN |
|6002660100        |             0  COP|             0  UN |             0  UN |
|6003000010        |             0  COP|             0  UN |             0  UN |
|6003000030        |             0  COP|             0  UN |             0  UN |
|6003000040        |             0  COP|             0  UN |             0  UN |
|6003010020        |             0  COP|             0  UN |             0  UN |
|6003020030        |             0  COP|             0  UN |             0  UN |
|6003121080        |             0  COP|             0  UN |             0  UN |
|6003121090        |             0  COP|             0  UN |             0  UN |
|6003121140        |             0  COP|             0  UN |             0  UN |
|6003121160        |             0  COP|             0  UN |             0  UN |
|6003121170        |             0  COP|             0  UN |             0  UN |
|6003121260        |             0  COP|             0  UN |             0  UN |
|6003122011        |             0  COP|             0  UN |             0  UN |
|6003122012        |             0  COP|             0  UN |             0  UN |
|6003122013        |             0  COP|             0  UN |             0  UN |
|6003122014        |             0  COP|             0  UN |             0  UN |
|6003150010        |             0  COP|             0  UN |             0  UN |
|6003150015        |             0  COP|             0  UN |             0  UN |
|6003150020        |             0  COP|             0  UN |             0  UN |
|6003150030        |             0  COP|             0  UN |             0  UN |
|6003150040        |             0  COP|             0  UN |             0  UN |
|6003150050        |             0  COP|             0  UN |             0  UN |
|6003150080        |             0  COP|             0  UN |             0  UN |
|6003150100        |             0  COP|             0  UN |             0  UN |
|6003150200        |             0  COP|             0  UN |             0  UN |
|6003150300        |             0  COP|             0  UN |             0  UN |
|6003152000        |             0  COP|             0  UN |             0  UN |
|6003153000        |             0  COP|             0  UN |             0  UN |
|6003160010        |             0  COP|             0  UN |             0  UN |
|6003160015        |             0  COP|             0  UN |             0  UN |
|6003160090        |             0  COP|             0  UN |             0  UN |
|6003160100        |             0  COP|             0  UN |             0  UN |
|6003170010        |             0  COP|             0  UN |             0  UN |
|6003170015        |             0  COP|             0  UN |             0  UN |
|6003170020        |             0  COP|             0  UN |             0  UN |
|6003170030        |             0  COP|             0  UN |             0  UN |
|6003170040        |             0  COP|             0  UN |             0  UN |
|6003170050        |             0  COP|             0  UN |             0  UN |
|6003170060        |             0  COP|             0  UN |             0  UN |
|6003180020        |             0  COP|             0  UN |             0  UN |
|6003180030        |             0  COP|             0  UN |             0  UN |
|6003180040        |             0  COP|             0  UN |             0  UN |
|6003180050        |             0  COP|             0  UN |             0  UN |
|6003190010        |        51,273  COP|             7  UN |             0  UN |
|6003190020        |       121,002  COP|            17  UN |             0  UN |
|6003190030        |        51,180  COP|             7  UN |             0  UN |
|6003190040        |        14,622  COP|             2  UN |             0  UN |
|6003190050        |        14,150  COP|             2  UN |             0  UN |
|6003190060        |        48,181  COP|             7  UN |             0  UN |
|6003200010        |       255,185  COP|            45  UN |             0  UN |
|6003200020        |       430,706  COP|            58  UN |             0  UN |
|6003200030        |       351,335  COP|            47  UN |             0  UN |
|6003200040        |       416,423  COP|            68  UN |             0  UN |
|6003210010        |        24,329  COP|             4  UN |             0  UN |
|6003210020        |         5,684  COP|             1  UN |             0  UN |
|6003210030        |             0  COP|             0  UN |             0  UN |
|6003210040        |        28,563  COP|             5  UN |             0  UN |
|6003220000        |             0  COP|             0  UN |             0  UN |
|6003220001        |             0  COP|             0  UN |             0  UN |
|6003220002        |             0  COP|             0  UN |             0  UN |
|6003220003        |             0  COP|             0  UN |             0  UN |
|6003220004        |             0  COP|             0  UN |             0  UN |
|6003220005        |             0  COP|             0  UN |             0  UN |
|6003220006        |             0  COP|             0  UN |             0  UN |
|6003220007        |             0  COP|             0  UN |             0  UN |
|6003220008        |             0  COP|             0  UN |             0  UN |
|6003220009        |             0  COP|             0  UN |             0  UN |
|6003220010        |             0  COP|             0  UN |             0  UN |
|6003220011        |             0  COP|             0  UN |             0  UN |
|6003220012        |             0  COP|             0  UN |             0  UN |
|6003220013        |             0  COP|             0  UN |             0  UN |
|6003220014        |             0  COP|             0  UN |             0  UN |
|6003220015        |             0  COP|             0  UN |             0  UN |
|6003220016        |             0  COP|             0  UN |             0  UN |
|6003220020        |             0  COP|             0  UN |             0  UN |
|6003220030        |             0  COP|             0  UN |             0  UN |
|6003220040        |             0  COP|             0  UN |             0  UN |
|6003220050        |             0  COP|             0  UN |             0  UN |
|6003220060        |             0  COP|             0  UN |             0  UN |
|6003220070        |             0  COP|             0  UN |             0  UN |
|6003220080        |             0  COP|             0  UN |             0  UN |
|6003220090        |             0  COP|             0  UN |             0  UN |
|6003220100        |             0  COP|             0  UN |             0  UN |
|6003220110        |             0  COP|             0  UN |             0  UN |
|6003220120        |             0  COP|             0  UN |             0  UN |
|6003220130        |             0  COP|             0  UN |             0  UN |
|6003220140        |             0  COP|             0  UN |             0  UN |
|6003220150        |             0  COP|             0  UN |             0  UN |
|6003220160        |             0  COP|             0  UN |             0  UN |
|6003270010        |             0  COP|             0  UN |             0  UN |
|6003270020        |             0  COP|             0  UN |             0  UN |
|6004001200        |             0  COP|             0  UN |             0  UN |
|6004001300        |             0  COP|             0  UN |             0  UN |
|6004001400        |             0  COP|             0  UN |             0  UN |
|6004001500        |             0  COP|             0  UN |             0  UN |
|6004001600        |             0  COP|             0  UN |             0  UN |
|6004001700        |             0  COP|             0  UN |             0  UN |
|6004001800        |             0  COP|             0  UN |             0  UN |
|6004011000        |             0  COP|             0  UN |             0  UN |
|6004090000        |             0  COP|             0  UN |             0  UN |
|6004130010        |             0  COP|             0  UN |             0  UN |
|6004130040        |             0  COP|             0  UN |             0  UN |
|6004130050        |             0  COP|             0  UN |             0  UN |
|6004130060        |             0  COP|             0  UN |             0  UN |
|6004130070        |             0  COP|             0  UN |             0  UN |
|6004130080        |             0  COP|             0  UN |             0  UN |
|6004130090        |             0  COP|             0  UN |             0  UN |
|6004130100        |             0  COP|             0  UN |             0  UN |
|6004130110        |             0  COP|             0  UN |             0  UN |
|6004130130        |             0  COP|             0  UN |             0  UN |
|6004130140        |             0  COP|             0  UN |             0  UN |
|6004130150        |             0  COP|             0  UN |             0  UN |
|6004130160        |             0  COP|             0  UN |             0  UN |
|6004130170        |             0  COP|             0  UN |             0  UN |
|6004131010        |             0  COP|             0  UN |             0  UN |
|6004140010        |             0  COP|             0  UN |             0  UN |
|6004140030        |             0  COP|             0  UN |             0  UN |
|6004140050        |             0  COP|             0  UN |             0  UN |
|6004140110        |             0  COP|             0  UN |             0  UN |
|6004140170        |             0  COP|             0  UN |             0  UN |
|6004140210        |             0  COP|             0  UN |             0  UN |
|6004140300        |             0  COP|             0  UN |             0  UN |
|6004140340        |             0  COP|             0  UN |             0  UN |
|6004140360        |             0  COP|             0  UN |             0  UN |
|6004140370        |             0  COP|             0  UN |             0  UN |
|6004140380        |             0  COP|             0  UN |             0  UN |
|6004140390        |             0  COP|             0  UN |             0  UN |
|6004140400        |             0  COP|             0  UN |             0  UN |
|6004140410        |             0  COP|             0  UN |             0  UN |
|6004140420        |             0  COP|             0  UN |             0  UN |
